(0.8964936042662859+0.37170682650513587j),(0.037278290283820015+0.25262373557966145j),(0.5404022769163188+0.5650250564277053j),(0.5501772599390747+0.16238027213447548j),(0.43397770550901915+0.9204253249324121j),(0.22005226694520408+0.7202258051317741j),(0.19540122364338497+0.6310035236083855j),(0.7675122726222146+0.8219228576284365j),(0.5603510302336928+0.38873012224112435j),(0.29109835547385665+0.10964329641789328j),(0.2939361959010246+0.9684365362725211j),(0.17083380231676282+0.2771113052166413j),(0.5964720910618861+0.6175435656004625j),(0.26852113861385385+0.4094391676564365j),(0.007031483142380668+0.7967478753282975j),(0.780246952682463+0.7280679891207441j)
(0.40980365350741865+0.46278391508991956j),(0.33629858643526156+0.44668878557906j),(0.1859729700555146+0.1334282349019954j),(0.5097174287274988+0.7478013492235697j),(0.9717504212259026+0.6407701439693155j),(0.9999869707823473+0.5907346322995506j),(0.5233356846607309+0.876551803888155j),(0.5926310057922121+0.8469463014618245j),(0.4182987594566382+0.4748606697272768j),(0.24403634197364354+0.8364378998325444j),(0.45371521097623546+0.21595302002576977j),(0.05345889763742895+0.31583952600561893j),(0.36148715994877934+0.16715472880110271j),(0.12523599268771257+0.40375610178196064j),(0.83960823268229+0.8888568064641742j),(0.8669838928867706+0.19520224542981834j)
(0.13858931772871108+0.5168132453082012j),(0.13382336161439945+0.5629513684331007j),(0.8757312144916083+0.39180128229191324j),(0.8067687291321809+0.6572346273754546j),(0.706936797904138+0.02103992345761263j),(0.6964031988540549+0.29248502280946875j),(0.6553598158441962+0.3012724294745456j),(0.09731590905449772+0.37210003063382713j),(0.5590696887695821+0.3806283683999404j),(0.46572660533745447+0.013429567690142252j),(0.9849293057296375+0.7332896792898989j),(0.5228868474323618+0.3409252975825138j),(0.8394169112219249+0.8004474416840032j),(0.10962671708608862+0.14736460168081722j),(0.5272269447531732+0.31987433096919016j),(0.9843795791446468+0.633283137683155j)
(0.9303464600807074+0.2257091033337688j),(0.8170728354196702+0.3124587335553509j),(0.7355143839125163+0.4503135891974215j),(0.9685061009739437+0.01656276241748844j),(0.04752609410903208+0.7745384234768967j),(0.16054085728973821+0.8524102973359483j),(0.9899749484194856+0.3000304550813351j),(0.890317172895598+0.07115363165310373j),(0.49536850021735546+0.7200228613534115j),(0.23012097925500274+0.3940914934914316j),(0.7274450241156232+0.20475568026874957j),(0.7514663567983833+0.726016255126708j),(0.9943033129847507+0.928503327361246j),(0.608340665029903+0.7551697122296386j),(0.3018044297903083+0.08611612924784895j),(0.605819550777271+0.4355972069979397j)
(0.7569183370804491+0.22159476501921682j),(0.04803833408534508+0.36246233461395916j),(0.20833070330316594+0.33551928268146647j),(0.816196686936227+0.7417042157428103j),(0.6600747212327642+0.3778446159956703j),(0.6634079198662892+0.8859406296985389j),(0.3632716469580819+0.8156983897922131j),(0.6410101794888541+0.04837463424722921j),(0.8095916377612691+0.8883914878494867j),(0.7307686953067427+0.3248383316093534j),(0.10595767033622316+0.6226674458506184j),(0.5126265842335618+0.9783796220277425j),(0.4930269383415594+0.6476872984043138j),(0.6069734572489621+0.7890307112667019j),(0.23068705613471607+0.6163770704888059j),(0.5245903242146384+0.22296045082210325j)
(0.8532996764418384+0.5076160309983756j),(0.14725450945538043+0.47824576410230557j),(0.990133347404004+0.1448029779501543j),(0.3364496269573136+0.6201395398893962j),(0.6886447567081972+0.8778593643276191j),(0.13477682937384594+0.5773174150245647j),(0.5034381062975668+0.4289114622927671j),(0.7665004709795727+0.8315640677242765j),(0.8601978094491574+0.4365998288963997j),(0.636467402360359+0.6421262576388869j),(0.9966268529890434+0.7906630070718605j),(0.8127106439190357+0.8677245742187668j),(0.8921396067322885+0.454796443052376j),(0.75431301039621+0.7879016662656947j),(0.25489124785230977+0.18371617258222483j),(0.500792430319362+0.1995838728340894j)
(0.636475625960619+0.6162253845979695j),(0.31097435741621793+0.7177275143021647j),(0.7385738081453821+0.3956088041460488j),(0.8945370349512433+0.6748041524214128j),(0.9255515030099492+0.9785058005781334j),(0.33873470143671414+0.2630208507999493j),(0.4374313105547085+0.9381477308816965j),(0.93392398255389+0.4411588843210247j),(0.06896618561508727+0.7003913041041773j),(0.415014192112921+0.7957555225145527j),(0.6667470077327418+0.506258257802722j),(0.6461957971540824+0.3191175541084923j),(0.016958200264932444+0.790967511817844j),(0.8757598890065097+0.721658747026207j),(0.2094448210783666+0.44013673279251175j),(0.36960211166803325+0.5555026574567427j)
(0.8843934006346844+0.8484924848016836j),(0.6089603948134966+0.5025909816696351j),(0.4392359362614062+0.5368808138932373j),(0.5816827389511797+0.41421400628928384j),(0.8800256998853397+0.8356819182352572j),(0.6381708783319651+0.06453355316173448j),(0.22267595856702704+0.15929494612916717j),(0.5209697279811385+0.16301672869054473j),(0.08712033573857592+0.40225381886592493j),(0.7216888199437719+0.022748047314118947j),(0.35049810696666484+0.1068643187847571j),(0.9895528961802578+0.06259147051843339j),(0.44907095829134547+0.48704945954711865j),(0.988159959461699+0.26668979992757j),(0.7703880979032508+0.4727370454066846j),(0.11880917793391377+0.8272659453131123j)
(0.2866232731358658+0.371240248477566j),(0.11474849126435949+0.24113422214306401j),(0.27625445260096726+0.6080771420600664j),(0.29349807710123954+0.6499304803214426j),(0.8485082686839117+0.2376655980735669j),(0.02756414314050315+0.9737114079204868j),(0.025750901460434572+0.9269749436402219j),(0.9695154380639043+0.25112399143561415j),(0.06625971232670735+0.5507455066316912j),(0.27145059582992626+0.6909421342623459j),(0.9266331305612592+0.2233728523200661j),(0.25489300080469457+0.2493206059055919j),(0.8350652215739417+0.2916702883112867j),(0.13948542384668794+0.9353739472328318j),(0.16704455650990901+0.2822664485870817j),(0.8487320887654279+0.7291001904339744j)
(0.555589539099747+0.39257881816015516j),(0.970319835534755+0.9607802787801489j),(0.5056455016745822+0.5793797588773008j),(0.6523730227339546+0.03814189470841489j),(0.29323098841651407+0.7833767428730907j),(0.9267427489369414+0.4182727359944586j),(0.8525085009313721+0.062464200071786546j),(0.8727948205629629+0.44452864447232965j),(0.836529478102395+0.27219466245497426j),(0.3878569570216649+0.4080597885560834j),(0.6754917739819913+0.16658580890031627j),(0.8836535118872412+0.5885256663915918j),(0.7663391547085522+0.616169338843226j),(0.5562947467094623+0.0968562620699035j),(0.8924667063724724+0.07768762349091085j),(0.8956812195992179+0.987049215656453j)
