(0.5932127444309873+0.38728880187106485j),(0.08252476124804209+0.3150484266397414j),(0.4678825204489172+0.4997409387803454j),(0.39215719209416744+0.40382129846231396j),(0.5319066258683388+0.09691356020093733j),(0.40036470688981096+0.6401046243005398j),(0.3451573885102781+0.7180112668903232j),(0.11244234689509369+0.2600043708879384j),(0.07527334845380818+0.2504878002319214j),(0.9617689207420919+0.15931345174595646j),(0.21120420465208467+0.46578602992018203j),(0.09756439653128568+0.5900702508654325j),(0.11547416413906064+0.3979289588695136j),(0.7857522511327311+0.983768047981224j),(0.8118394087826146+0.3935856800283489j),(0.26156417513153574+0.6611733558625718j)
(0.6071924413039124+0.3689030457270983j),(0.9670759000264164+0.8737409127045126j),(0.8416647241439225+0.9885621557755271j),(0.7861565117355604+0.06538685113563458j),(0.41519060352639425+0.10988362919654249j),(0.5287739916149147+0.13807855670376978j),(0.22480620675412855+0.6084115814587285j),(0.6980031080140077+0.20372557729350738j),(0.9834777254074035+0.388504078897865j),(0.016825320174025493+0.23545131071488212j),(0.044117435770290925+0.8103250411462882j),(0.590655957431165+0.02865476600145811j),(0.9361574760893637+0.8502100941243894j),(0.6253341540557127+0.26810610806979474j),(0.38665610475989665+0.8038371281489666j),(0.17552492308618095+0.4463834456700083j)
(0.9650504563188824+0.054082443111763356j),(0.8338161567262371+0.5106909458598217j),(0.5846881663637192+0.6652287025327234j),(0.651102597045269+0.5000629401150332j),(0.9845872793134681+0.3387741737734945j),(0.30322568557162244+0.8155697687022756j),(0.40882294563924737+0.5094154416653488j),(0.37221612815333116+0.6353239200277017j),(0.23666540315185047+0.3260761896476282j),(0.8623132495871865+0.5144949820414398j),(0.39363819867823013+0.6605275647029004j),(0.8257711791158253+0.1442692387032951j),(0.08769386694461911+0.8469355067774811j),(0.7864386886211331+0.3974314328108213j),(0.11551466063189941+0.9153738268183578j),(0.8314747798870198+0.662534257075339j)
(0.8466979219156245+0.703357058873804j),(0.10506305644449532+0.032030003732246626j),(0.16807927668211364+0.5249134834897403j),(0.562320383178492+0.5206309497871312j),(0.4063012636104987+0.9621758084296033j),(0.6369964838121381+0.5124273365687992j),(0.8308730120353718+0.5423127009986286j),(0.025441600614098836+0.033156611114534495j),(0.27842956964916676+0.8734006588230248j),(0.438476638547715+0.95084294403917j),(0.9160642385259501+0.8898131551134647j),(0.1671636466570129+0.34452342815874304j),(0.8453502945592659+0.5030677518071797j),(0.019769980303934065+0.7804327115418551j),(0.531327504026429+0.7852730300076864j),(0.32526619840053994+0.8674368002015462j)
(0.3952020514751333+0.811408553223589j),(0.1473392029422198+0.5778290772437923j),(0.7138778786668604+0.6388871374152636j),(0.369075093197609+0.18390400578614519j),(0.3383306235779062+0.5174485796171818j),(0.9752405048125677+0.27134330648055527j),(0.47350083042023816+0.7149356654182955j),(0.10768937282745539+0.8922035772804913j),(0.9597289378122751+0.386209609825924j),(0.939702946726229+0.2955152636433731j),(0.2555969095555022+0.6976972854977357j),(0.524706718961535+0.9634930957471849j),(0.6359965664447451+0.48884392062420634j),(0.5385781746833315+0.10210026858245913j),(0.8253897351785456+0.838225206456941j),(0.03596126303828273+0.9725927177908873j)
(0.5770972316038725+0.11999615215373205j),(0.23451255448605735+0.06918355318189484j),(0.039425091062108564+0.466494249228265j),(0.7860803869447031+0.019165491379680155j),(0.9672936333677258+0.14577963837541974j),(0.09392599171546101+0.31729430441854667j),(0.08143341636315526+0.525141568453875j),(0.6160227558421558+0.8108588359249622j),(0.6717592732665622+0.9366691585935474j),(0.5773443604780906+0.7219336677315344j),(0.11182068443043225+0.06620000803478321j),(0.5339898218164447+0.9900673525227587j),(0.9459020738705471+0.9877727476190328j),(0.955446188934524+0.9546937508607575j),(0.2698586889219544+0.33584656937176316j),(0.8384747399626465+0.9319249388100758j)
(0.28303433205799844+0.5104351945536245j),(0.7721047555945104+0.4296350125350683j),(0.6272195728506014+0.047104481572459056j),(0.8765418730992605+0.8866300630991647j),(0.40110113003473535+0.9104551962043822j),(0.4994942873021161+0.05802708831691261j),(0.7438889194501555+0.2848937525020685j),(0.661334123474564+0.8904076182417627j),(0.7842930463243337+0.3210026915374812j),(0.27088573979451724+0.9738511799147787j),(0.590370895831963+0.733823748793002j),(0.6881313321406992+0.5001380235247505j),(0.15768139314727092+0.48317917269795585j),(0.903874477704394+0.8142816645557666j),(0.5185504560545725+0.4278246315006453j),(0.48816761669118025+0.045483130608963473j)
(0.8667830510025416+0.6500354402284321j),(0.05922474870642325+0.6297987558499263j),(0.1207948030214856+0.7992018167952578j),(0.9735896549784494+0.03711055933902396j),(0.7991779491523888+0.6577544011688169j),(0.9457587294245552+0.2976946031522777j),(0.4508961063879302+0.5897283661961976j),(0.16754548645838885+0.581511520237195j),(0.3437247759030584+0.7775202388561647j),(0.9830333759799337+0.1402426819839656j),(0.4892436994731525+0.19456648294420542j),(0.6953283567783136+0.716606609564907j),(0.49366752811486525+0.9300367406603062j),(0.6264631183408315+0.15624074281858724j),(0.9458372276557301+0.6198672471136424j),(0.7272235359398417+0.10676580038231465j)
(0.0734040844463969+0.057916809583661855j),(0.5508726076297956+0.38268435476777474j),(0.8220920829467924+0.06248891007098023j),(0.27871201225746256+0.026126900103590867j),(0.5314550152580952+0.36312747328012984j),(0.465156685355705+0.7215745654230656j),(0.9967310171168996+0.810314661301416j),(0.4918142834826633+0.557366778753836j),(0.49829723711640017+0.07407374426810742j),(0.7632594885109176+0.15512251979866154j),(0.7713375826473555+0.9384514712284138j),(0.14098180543612004+0.8440981021145083j),(0.22346842669455913+0.48839915814254087j),(0.7272267539368201+0.053756866026462236j),(0.7107701067848139+0.29751447158741084j),(0.1959252332602862+0.04509419515492541j)
(0.8154221481671443+0.7525685950890838j),(0.047871149668212376+0.2578093841749437j),(0.705022158498529+0.6601785456037779j),(0.9301580619732094+0.2599771231111896j),(0.8139834530859876+0.03070432192910033j),(0.5618037651110793+0.60853633029196j),(0.9907901453167+0.508804531062475j),(0.3353389612227119+0.03761367293193396j),(0.7321656631772311+0.45781397910013255j),(0.25383071410096003+0.8847019183490004j),(0.4758677357603951+0.9018435517590386j),(0.17622848086956855+0.42486117787630084j),(0.9510805989639911+0.32517454746265684j),(0.011628917150199314+0.2245815664098204j),(0.12288616918333439+0.4313331052179795j),(0.08152062349518874+0.28836814797666876j)
